,eq_nr,fault_ts,f_6062_cnt,oil_pres,oil_temp,rpm,water_press,manifold_temp,manifold_press,crankcase_press,turbo_speed,notch,gross_hp,48h,48h_score
3351121,8000,2017-12-13 03:04:00,0,0.9805901466146146,-1.0894575236356123,0.2111889279658259,-0.39940834611580184,-0.9058717086272998,-0.6155413201867724,0.5830301575558009,-0.5779862632183035,-0.7689949586663918,-0.6430722387083463,,0.0
3351122,8000,2017-12-13 03:05:00,0,1.4045621504498385,-0.9971778560052237,0.520679758340089,-0.11075567280322171,-1.2164178302683837,-0.6209891312151966,0.5620794799762857,-0.5283959804763305,-0.7689949586663918,-0.6641090413565148,,0.0
3351123,8000,2017-12-13 03:06:00,0,0.8425394401437919,-0.9411871019976829,0.21276939712419418,-0.38882363504011763,-1.2744413731731299,-0.6140885705791925,0.5709676462221407,-0.5806053148390029,-0.7689949586663918,-0.6709522828101125,,0.0
3351124,8000,2017-12-14 22:09:00,0,-0.8557583627855089,0.34461129247976285,-0.7276474639503414,-0.7473587930788999,-0.6173562221127719,-0.5782782927523508,0.6230269056621481,-0.6816282214163989,-0.7689949586663918,-0.683060802918923,,0.0
3351125,8000,2017-12-14 22:38:00,0,0.13499568184286326,0.03767538294379024,0.2123442817757389,-0.22461441570022198,-0.6152962146723674,-0.6016675614343854,0.6077900492406825,-0.538998991483266,-0.7689949586663918,-0.635613093946795,,0.0
3351126,8000,2017-12-14 22:39:00,0,-0.3245809336110626,0.0407526227753036,-0.19278721695210024,-0.5329745344962582,-0.7863912770837987,-0.59774513749392,0.6357242860133695,-0.6080012616310458,-0.7689949586663918,-0.6658884462142682,,0.0
3351127,8000,2017-12-15 11:18:00,0,-0.3308463813409188,0.08788693043848755,-0.1994176450481621,-0.5377113389002939,-0.3828587084799803,-0.5824186291339531,0.6592144396631289,-0.5945259837580054,-0.7689949586663918,-0.6737504750945561,,0.0
3351128,8000,2017-12-15 12:00:00,0,-0.3766022231757823,0.20748648340231435,-0.19883482561882826,-0.5306353718275988,-0.25765603404646514,-0.5758086184194651,0.6477867973470297,-0.5910396469499581,-0.7689949586663918,-0.6727287933854037,,0.0
3351129,8000,2017-12-16 00:18:00,0,0.5687273254111322,0.719621751459219,1.2085472472862142,1.104146938231797,-0.28415001862723166,2.207296442301522,-2.969696864715929,1.6623900309361677,1.6133553623055867,1.8902225799528858,,0.0
3351130,8000,2017-12-16 13:53:00,0,0.9933017761434575,-1.108296235774879,0.21178546079349667,-0.39104583957534417,-0.5319231357648566,-0.6094397718349372,0.6325499409255642,-0.5732228237028693,0.12438641169810015,-0.6331963680908679,,0.0
3351131,8000,2017-12-16 13:57:00,0,1.207652382132193,-0.8311194870485441,0.5205631944542216,-0.09204237145394584,-0.10223991715367259,-0.5913530392205689,0.6458821902943466,-0.46936493026439435,0.12438641169810015,-0.5368213929519412,,0.0
3351132,8000,2017-12-16 13:58:00,0,1.1601494442957347,-0.811943029074112,0.5405916127257779,-0.08116526504467925,-0.021441847546669217,-0.499684538982284,0.5493820996250643,-0.2497941017891783,0.12438641169810015,-0.3877826329875309,,0.0
3351133,8000,2017-12-16 15:02:00,0,-0.6590594508818494,0.14556641362185646,-0.20581151702290568,-0.5806349738701952,0.09466246069172429,-0.5322987676724503,0.6236617746797092,-0.43459148050590435,1.6133553623055867,-0.3622405902587203,,0.0
3351134,8000,2017-12-19 16:32:00,0,1.2204242563507461,-1.7843883431474283,-0.07920599522381376,-0.676891517685533,-0.6188440052641763,-0.6189552817645849,0.6103295253109268,-0.6580287968263343,-0.17340737842339718,-0.6747738933731858,,0.0
3351135,8000,2017-12-19 16:33:00,0,1.1315030943385558,-1.7181151048248304,-0.07932255910968115,-0.6758973735513527,-0.6687991856940017,-0.6189552817645849,0.6325499409255642,-0.655768762155445,-0.17340737842339718,-0.6754957274192556,,0.0
3351136,8000,2017-12-19 23:04:00,0,-0.9411552104496553,0.40645630763018026,-0.6978996746072582,-0.7681773408299692,-0.010226251482240227,-0.5822733541731953,0.6211222986094649,-0.6771240354570434,-0.7689949586663918,-0.675342909305252,,0.0
3351137,8000,2017-12-20 10:30:00,0,1.0983082703082596,-1.689181544945599,-0.07870202783492038,-0.6711605691473174,-0.6967237309972721,-0.6268001296455158,0.602711097100194,-0.6550072786725021,-0.7689949586663918,-0.6738014144658906,,0.0
3351138,8000,2017-12-20 10:31:00,0,1.0283340632099136,-1.6375439594802002,-0.0794082678492889,-0.6694646762125392,-0.7447333488444932,-0.6248389176752831,0.6249315127148313,-0.653070949960747,-0.7689949586663918,-0.6744983576827855,,0.0
3351139,8000,2017-12-20 12:38:00,0,-0.9247385325036378,0.3700548120622755,-0.6996138493994147,-0.7630896620256349,0.9778906507654527,-0.5881569900838933,0.6274709887850756,-0.6964289084822123,-0.7689949586663918,-0.6712069796667851,,0.0
3351140,8000,2017-12-20 16:41:00,0,0.5714684587929446,-0.6137237511466135,0.2120425870123199,-0.32233293618347203,0.29476929455552914,-0.6229503431854294,0.6128690013811711,-0.5786351190804284,-0.7689949586663918,-0.6641391418941216,,0.0
3351141,8000,2017-12-20 16:42:00,0,0.5159228548801813,-0.545836838278222,0.21272140023001299,-0.3251399313858633,0.2482474598597116,-0.6189552817645849,0.5957275379070223,-0.5743670835754452,-0.7689949586663918,-0.6649229135848822,,0.0
3351142,8000,2017-12-20 23:17:00,0,-0.931034102578349,0.3797368593370392,-0.7046843784346136,-0.7660720944281758,0.6731812168721838,-0.5731210316454425,0.6230269056621481,-0.6574773415407208,-0.7689949586663918,-0.651968105284128,,0.0
3351143,8000,2017-12-21 16:45:00,0,0.7212367574123929,-2.406666280783508,-0.6963054920505528,-1.1595192552967006,-1.0531622406162713,-0.604500423169166,0.6369940240484916,-0.7711977653229215,-0.7689949586663918,-0.678652231872518,,0.0
3351144,8000,2017-12-21 16:46:00,0,0.6185798061462865,-2.3349891090982524,-0.6956335355320274,-1.158466632095804,-1.1078096602159082,-0.6039193233261341,0.631280202890442,-0.7691939650527742,-0.7689949586663918,-0.6793219688342683,,0.0
3351145,8000,2017-12-21 16:50:00,0,0.6312914356751301,-2.0973661504013728,-0.416181904215514,-1.0365377779919285,-1.0802856719149416,-0.6153234077456355,0.6750861651021557,-0.7127956182943639,0.12438641169810015,-0.6227480084023685,,0.0
3351146,8000,2017-12-21 17:00:00,0,0.07149777888835902,-1.732938394257122,-0.4978417629642629,-1.097356007377075,-0.5745538452954644,-0.6014496489932484,0.668737474926545,-0.7081165838607316,0.12438641169810015,-0.5127658536957104,,0.0
3351147,8000,2017-12-22 01:03:00,0,-0.868469992314352,0.4598952042164676,-0.7099777501927926,-0.6942013214336131,0.4664938036848618,-0.5763897182624971,0.621757167627026,-0.6765645728464068,-0.7689949586663918,-0.682490629273872,,0.0
3351148,8000,2017-12-22 03:31:00,0,1.2610592995602465,-0.4247737200286748,0.806964090378138,0.3442699453177642,0.34661281513905945,-0.6189552817645849,0.6115992633460489,-0.44390767500132644,-0.7689949586663918,-0.6354938495093528,,0.0
3351149,8000,2017-12-22 03:32:00,0,-0.19216310562813943,-0.29185197023329457,-0.1993285079589701,-0.5856641736078133,-0.10258325172707347,-0.6012317365521115,0.6223920366445871,-0.6288445912016535,-0.7689949586663918,-0.6730535318776611,,0.0
3351150,8000,2017-12-22 04:10:00,0,-1.0975504249372208,0.0494964871746046,-1.2089140360718102,-0.9099890776174504,-0.00410345158992482,-0.5756270247185177,0.6141387394162932,-0.7278789901870204,-0.7689949586663918,-0.6855223901530141,,0.0
3351151,8000,2017-12-22 04:11:00,0,-1.888412589107295,0.046306665398035324,-2.204587321571509,-1.2478811251053126,0.08195908147589176,-0.5614263973044251,0.5944577998719002,-0.8630655427787225,-0.7689949586663918,-0.691832794205323,,0.0
3351152,8000,2017-12-22 12:52:00,0,1.0425819323263654,-1.6189304112310443,-0.07889058706205741,-0.6684120530116424,-0.45392896517395986,-0.6147423079026035,0.6001716210299497,-0.6410562869325102,0.12438641169810015,-0.6512838969100666,,0.0
3351153,8000,2017-12-22 12:53:00,0,0.06890725723082236,-1.5649286049194828,-0.40998001981749205,-0.9837311807469405,-0.5252853340124399,-0.5981809623761939,0.6306453338728809,-0.6620169697583758,0.12438641169810015,-0.6761990380575673,,0.0
3351154,8000,2017-12-22 12:54:00,0,0.6340325690569417,-1.5223726296885507,-0.302429265008012,-0.7658381781613097,-0.5868566675089949,-0.6014496489932484,0.6255663817323924,-0.6322215820794661,0.12438641169810015,-0.6208765653623177,,0.0
3351155,8000,2017-12-22 12:55:00,0,-0.1937595899054585,-1.477940288706696,-0.6861267221347278,-1.05881830241091,-0.570204940699053,-0.5923699639458747,0.6211222986094649,-0.730365395874344,0.12438641169810015,-0.6666872681738321,,0.0
3351156,8000,2017-12-22 12:56:00,0,0.7488438864720716,-1.410954031398747,-0.08322059258704473,-0.6590261628036461,-0.5382176029438724,-0.6099119154574008,0.6385811965923942,-0.627974155591346,-0.32230427348414586,-0.6731415180645117,,0.0
3351157,8000,2017-12-22 12:57:00,0,0.5170976263295285,-1.3839718919004755,-0.4419116678457823,-0.7577680669544345,-0.5151569640971148,-0.5922973264654958,0.6077900492406825,-0.663147840333372,-0.7689949586663918,-0.691832794205323,,0.0
3351158,8000,2017-12-22 16:55:00,0,1.160601279468561,-1.732413011846863,-0.07851689695736756,-0.6940843633001798,-0.506344710046492,-0.6189552817645849,0.6154084774514154,-0.6518281081030493,-0.7689949586663918,-0.6693135400800216,,0.0
3351159,8000,2017-12-22 16:56:00,0,1.0835181989844163,-1.6710933791067017,-0.07938084105261425,-0.6877686240947996,-0.543768178547187,-0.6189552817645849,0.6262012507499535,-0.652978143751052,-0.7689949586663918,-0.6740265896414489,,0.0
3351160,8000,2017-12-22 17:10:00,0,0.21566332136476266,-0.9769131058952553,-0.20344938415931343,-0.7536745322842804,-0.1526528770146998,-0.6011590990717325,0.6306453338728809,-0.627428869884029,0.12438641169810015,-0.6773515413340107,,0.0
3351161,8000,2017-12-22 17:11:00,0,-0.4851631540334836,-0.9695577521516375,-0.6419935779358679,-1.0674147252182336,-0.1396061632254672,-0.5892465522895782,0.6535006185050793,-0.6959958565928434,0.4221802018195975,-0.6777602140176716,,0.0
3351162,8000,2017-12-23 15:20:00,0,-1.1952070669573838,0.6189734925797126,-1.0929826807034773,-0.8913342553348911,-0.19906026685271727,-0.5657120086467856,0.6154084774514154,-0.7238163228787386,-0.7689949586663918,-0.691832794205323,,0.0
3351163,8000,2017-12-24 10:03:00,0,1.2270511722188633,-2.7513921965430685,-0.696209498262192,-1.1627356039661074,-1.973241674901693,-0.6015222864736274,0.650326273417274,-0.7834866464162967,-0.7689949586663918,-0.6813537551227244,,0.0
3351164,8000,2017-12-24 10:04:00,0,1.078397400359053,-2.680202879953052,-0.6961820714655176,-1.162677124899391,-2.021651849751215,-0.6012317365521115,0.6642933918036175,-0.781134068070959,-0.7689949586663918,-0.6817624278063854,,0.0
3351165,8000,2017-12-26 01:16:00,0,-0.11872482887145906,-0.5622362749412889,-0.1975731929718017,-1.3008631595504498,1.198197002031008,-0.6069700975020517,0.6268361197675145,-0.6919555704143395,-0.7689949586663918,-0.691832794205323,,0.0
3351166,8000,2017-12-27 07:48:00,0,-0.3300933227195419,0.0800437215996296,-0.19848170561164458,-0.5439685990389579,-0.43733446079291766,-0.5789320300757617,0.6465170593119075,-0.615293571909951,-0.7689949586663918,-0.6509753663995973,,0.0
3351167,8000,2017-12-27 09:29:00,0,0.7014764991874616,0.5314222666416488,1.2067542204536186,1.0173640032245301,0.14913821300466162,2.312257601449162,-2.898591534749089,1.682961899061727,1.6133553623055867,1.8980313540358686,,0.0
3351168,8000,2017-12-30 03:52:00,0,-0.5003749381852981,0.08788693043848755,-0.43318137562932973,-0.6590846418703626,-0.39413152697330894,-0.5687264640825136,0.6519134459611767,-0.6272603222556721,-0.7689949586663918,-0.6821548925082581,,0.0
3351169,8000,2017-12-30 10:46:00,0,-0.6175508596715518,-2.100330808287831,-0.9368796390809578,-1.488171610243358,-0.3986234876419706,-0.5962560691461506,0.6877835454533769,-0.8640860829163092,-0.7689949586663918,-0.691832794205323,,0.0
3351170,8000,2017-12-30 10:47:00,0,0.27810694224933924,-1.9396763726938095,-0.6969671635203252,-1.3817397088193515,-1.397126260735038,-0.597454587572404,0.6541354875226404,-0.7668773540362293,-0.7689949586663918,-0.6875052630678591,,0.0
3351171,8000,2017-12-30 10:55:00,0,1.1239725081247862,-1.7250576581032453,-0.07968596416561752,-0.6773593502192649,-1.4035351727718555,-0.6103114215994851,0.6515960114523961,-0.6558538235753635,-0.7689949586663918,-0.6808304688535608,,0.0
3351172,8000,2017-12-30 10:58:00,0,1.0142066834728818,-1.6221952876376504,-0.0793054173617596,-0.6718038388811987,-1.053448352760771,-0.6100935091583481,0.65984930868069,-0.648499554978246,-0.7689949586663918,-0.6724283668658286,,0.0
3351173,8000,2017-12-30 10:59:00,0,0.9808010030286003,-1.586469283740078,-0.07992252028693575,-0.6708096947470183,-0.9511346498873147,-0.6099482341975903,0.6319150719080031,-0.6469189615257178,-0.7689949586663918,-0.6727866790346474,,0.0
3351174,8000,2017-12-30 12:21:00,0,-0.2315330103537263,-0.11044492943406578,-0.20230774374773772,-0.5605766539864402,-0.21159197878184854,-0.583435553859259,0.6484216663645909,-0.5956035596779292,-0.7689949586663918,-0.6746824340473807,,0.0
3351175,8000,2017-12-30 12:58:00,0,-1.2449691806579724,-0.10913147340841986,-1.1757910365629711,-1.1025021652481257,-0.07935094559361452,-0.5678184955777763,0.6585795706455679,-0.7799336256555973,-0.7689949586663918,-0.6840269144048015,,0.0
3351176,8000,2017-12-30 20:06:00,0,1.0044771660846916,-1.6074845801504147,-0.07944597969471622,-0.6489385237950523,-1.1182241422757355,-0.6145970329418456,0.6281058578026366,-0.6535034767796225,-0.7689949586663918,-0.6744329468991401,,0.0
3351177,8000,2017-12-30 20:07:00,0,0.938659842576346,-1.557423141915791,-0.07909285968753216,-0.642681263656388,-1.1621137452421468,-0.6132169208146449,0.6135038703987321,-0.6505431293382625,-0.7689949586663918,-0.6747507391134884,,0.0
3351178,8000,2017-12-31 02:51:00,0,-1.3099430785103758,0.26591651288605495,-1.1792365278952057,-1.0441400566650716,-0.07935094559361452,-0.5657120086467856,0.6535006185050793,-0.7734503177392809,-0.7689949586663918,-0.6816761781890122,,0.0
3351179,8000,2018-01-03 01:06:00,0,0.8512749201517648,0.24842878408745295,1.2007923205264985,1.0453169971150111,-0.5116663959342056,2.205698417733185,-3.0084238747871552,1.6927969944721761,1.6133553623055867,1.8971017105090136,,0.0
3351180,8000,2018-01-03 22:46:00,0,1.113038096942393,0.20940037646825635,1.3854020889425802,1.2971863374629204,-0.05320029558624891,2.268893025662905,-3.129048988123757,1.7300013893471322,1.6133553623055867,1.9251646732623904,,0.0
3351181,8000,2018-01-05 09:41:00,0,0.7312976205939887,0.45948240375126365,1.211718470651704,1.0105219524187012,-0.4906085420989527,2.157031305879261,-2.704321615375404,1.632689549748926,1.6133553623055867,1.8835240526223969,,0.0
3351182,8000,2018-01-05 14:47:00,0,-0.5374856670467543,0.18902304441323417,-0.4367622867701445,-0.5972430288176775,-0.2126219825020512,-0.5593925478538135,0.6084249182582435,-0.6510124110916706,-0.7689949586663918,-0.682317551182633,,0.0
3351183,8000,2018-01-05 17:05:00,0,0.5862434689443603,-0.6054865055000626,0.28980955480808157,-0.2977132490958308,-0.43687668136171676,-0.5965103003274772,0.61223413236361,-0.563404596182018,-0.7689949586663918,-0.6638546339280885,,0.0
3351184,8000,2018-01-05 18:48:00,0,-0.9497400787333525,0.4509637032420734,-0.6948861553226473,-0.7438500490759107,0.29482651698442874,-0.5479884634343122,0.6109643943284878,-0.6641666083580438,-0.7689949586663918,-0.6692892281073393,,0.0
3351185,8000,2018-01-05 20:03:00,0,0.9451060243753328,0.6511344015505315,1.4582442325604759,1.1998186913799695,0.9311399263540343,0.18281722665870237,-0.8143165500961069,0.5820573596546805,-0.17340737842339718,-0.5839154206071898,,0.0
3351186,8000,2018-01-05 20:13:00,0,-0.6239669191256835,0.5631328478322463,-0.39473414921605254,-0.4701680168427512,-0.0822120670386224,-0.5479884634343122,0.6135038703987321,-0.6078245754100424,-0.7689949586663918,-0.6699051314152928,,0.0
3351187,8000,2018-01-05 20:14:00,0,0.5339661394483722,0.5837728710923988,0.8343394618088766,0.6112268848785275,0.46975548213217017,-0.48588341771027604,0.4712932104650532,-0.23217129208937215,-0.4712011685448945,-0.5204791164574419,,0.0
3351188,8000,2018-01-09 17:08:00,0,-1.35202399427292,0.07955586650438944,-1.350852851386741,-1.0894613333703491,-0.43026749082375026,-0.5577582045452862,0.6255663817323924,-0.7905578363837009,-0.7689949586663918,-0.6878928074895463,,0.0
3351189,8000,2018-01-10 09:36:00,0,1.141202489381891,-2.7000173022827987,-0.6954209778578,-1.144899488617579,-1.8605134899684086,-0.618810006803827,0.6693723439441059,-0.7938142579494838,-0.7689949586663918,-0.691832794205323,,0.0
3351190,8000,2018-01-10 09:37:00,0,1.0258941532766521,-2.6433885839199447,-0.6969945903169996,-1.142852721282502,-1.9090953321046313,-0.61859209436269,0.6414381071714191,-0.78977357796811,-0.7689949586663918,-0.691832794205323,,0.0
3351191,8000,2018-01-10 09:44:00,0,0.6071333151013569,-2.350938217981097,-0.6966997522527488,-1.1269464151356174,-1.7129940682638363,-0.6131442833342657,0.6560400945753236,-0.7781994490837719,-0.17340737842339718,-0.691832794205323,,0.0
3351192,8000,2018-01-10 14:24:00,0,-0.9866700735256783,0.6403640621402326,-0.6890065357855506,-0.6792306803541924,1.868500534167299,-0.5922973264654958,0.5976321449597054,-0.6877593382993185,-0.7689949586663918,-0.6437483430915135,,0.0
3351193,8000,2018-01-10 14:25:00,0,0.15445471661924415,0.6253156088178324,0.5632152916326597,0.2474870899019781,1.3186502148658121,-0.6277444168904427,0.5982670139772666,-0.5087545372649411,-0.7689949586663918,-0.6500335668864013,,0.0
3351194,8000,2018-01-11 12:55:00,0,-0.8632588266544233,0.15487318774643702,-0.7586054606966868,-0.7945513999191048,1.3364463902537567,-0.5924426014262537,0.5785860744328735,-0.691835985609485,-0.7689949586663918,-0.5632774500823108,,0.0
3351195,8000,2018-01-11 13:22:00,0,-0.3736502333799847,0.21465420057084217,-0.20012731341211482,-0.4870099880570995,1.0945671832928463,-0.6012317365521115,0.593822930854339,-0.5900261296302198,-0.7689949586663918,-0.6750303267993357,,0.0
3351196,8000,2018-01-14 10:08:00,0,-1.0337362373617376,0.4115412588151827,-0.8830699781803747,-0.908848735816479,-0.7915699068992613,-0.551584018713072,0.6604841776982511,-0.6859722608752907,-0.7689949586663918,-0.6829626867434548,,0.0
3351197,8000,2018-01-14 10:24:00,0,-0.277680442671706,0.20669840978692722,-0.20853019824326582,-1.2356005210948502,0.13202870676351808,-0.5801668672422046,0.6515960114523961,-0.6232010022717853,-0.7689949586663918,-0.6462738939680189,,0.0
3351198,8000,2018-01-15 04:50:00,0,0.5692695276185246,-0.18381083029515272,0.4504054485608429,-0.9082347056159558,0.6275749410387689,-0.5391993283084544,0.7227013414192356,-0.3871602876324792,0.12438641169810015,-0.314567706111034,,0.0
3351199,8000,2018-01-16 06:45:00,0,0.9561910472820013,-0.9210724611477901,0.2125739811978883,-1.3805701274850217,0.3667551101119105,-0.5994157995426367,0.6344545479782473,-0.5975641729000005,-0.7689949586663918,-0.622669283919397,,0.0
3351200,8000,2018-01-16 09:10:00,0,-0.2849700501266348,-0.034226952631576234,-0.20152950839209877,-0.5757812113327269,0.21362789037512406,-0.5479884634343122,0.6477867973470297,-0.58982634030751,-0.7689949586663918,-0.6710883140858355,,0.0
3351201,8000,2018-01-16 17:45:00,0,-0.287349715370186,-0.02852280074877103,-0.19141244876879132,-0.5707520115951089,0.18518834321175232,-0.5535089119431152,0.668737474926545,-0.6057557976663464,-0.7689949586663918,-0.6650676277079915,,0.0
3351202,8000,2018-01-19 07:38:00,0,-0.8882001281944281,-0.8670706548362274,-0.8040173792904957,-1.4416807522037507,1.2118159401092423,-0.577334005507424,0.6090597872758047,-0.8238623358033057,0.12438641169810015,-0.691832794205323,,0.0
3351203,8000,2018-01-19 13:49:00,0,0.3401288503059449,-1.1427087836468055,-0.21588743645120118,-0.7197566735887181,-0.8128852616645652,-0.5285942561731218,0.6465170593119075,-0.462448570458709,0.12438641169810015,-0.4018453726148108,,0.0
3351204,8000,2018-01-19 13:52:00,0,0.19132446672185938,-0.9690136060838699,-0.21663310248578915,-0.7138502878503529,-0.31155956207040075,-0.5520561623355356,0.6725466890319114,-0.5422387420608861,0.12438641169810015,-0.49095425163241413,,0.0
3351205,8000,2018-01-20 03:52:00,0,-0.3524139802571547,0.16339188825562512,-0.1990713817401465,-0.5162495214153431,-0.008738468330836689,-0.562588596990489,0.640803238153858,-0.5812090146387021,-0.7689949586663918,-0.6692197653282467,,0.0
3351206,8000,2018-01-20 05:21:00,0,-0.8633943772062712,0.12942966816392007,-0.6938490795733926,-0.8271242400801881,0.03835559065398174,-0.5620074971474571,0.6458821902943466,-0.6915800137439896,-0.7689949586663918,-0.6212612155015425,,0.0
3351207,8000,2018-01-21 17:16:00,0,-1.1929629522656804,0.5882386215795954,-1.0385782011500155,-0.8418024858260266,0.8885378280378766,-0.5611721661230987,0.6163607809777569,-0.723588836087506,-0.7689949586663918,-0.6838086855071525,,0.0
3351208,8000,2018-01-21 17:17:00,0,-1.900341037669906,0.5809207951509963,-2.20468331535987,-1.0760696270922734,0.9457316457235708,-0.5508213251690928,0.5754117293450681,-0.8574835183641963,-0.7689949586663918,-0.691832794205323,,0.0
3351209,8000,2018-01-22 07:21:00,0,0.29916246130303875,-2.005499283236186,-0.6905835765943347,-1.2650154916532432,-0.6132362072319621,-0.5922973264654958,0.6414381071714191,-0.7424644639843826,-0.7689949586663918,-0.6447387665500743,,0.0
